,Product Name,Price,Ratings,Reviews
782,"OPPO F29 Pro 5G (Granite Black, 256 GB)","₹31,999",4.6,"45,284 Ratings & 2,559 Reviews"
783,"Apple iPhone 15 Plus (Black, 128 GB)","₹74,900",4.4,333 Ratings & 23 Reviews
784,"OPPO F29 Pro 5G (Marble White, 256 GB)","₹31,999",4.4,168 Ratings & 7 Reviews
785,"realme NARZO 80 Pro 5G (Speed Silver, 128 GB)","₹18,760",4.6,"1,923 Ratings & 255 Reviews"
786,"Samsung Galaxy S25 5G (Silver Shadow, 256 GB)","₹80,999",4.2,"1,198 Ratings & 38 Reviews"
787,"vivo Y28e 5G Charger in the Box (Breeze Green, 64 GB)","₹11,499",4.2,"2,668 Ratings & 136 Reviews"
788,"IQOO Z9 Lite 5G (?Aqua Flow, 128 GB)","₹11,490",4,"10,775 Ratings & 620 Reviews"
789,Kechaoda K33,₹999,4,"10,775 Ratings & 620 Reviews"
790,Kechaoda K33,₹998,4.2,88 Ratings & 9 Reviews
791,"Samsung Galaxy A36 5G (Awesome Lavender, 256 GB)","₹34,649",4.1,"1,465 Ratings & 146 Reviews"
792,Easyfone Royale,"₹3,999",4.4,"1,07,064 Ratings & 4,978 Reviews"
793,"realme 12x 5G (Woodland Green, 128 GB)","₹12,499",4.4,"53,781 Ratings & 1,989 Reviews"
794,"realme 12x 5G (Twilight Purple, 128 GB)","₹13,499",3.8,142 Ratings & 8 Reviews
795,"Snectian Rock Z Flip Dual Sim |Keypad Mobile| with 2.4"" Display Call & SMS Indicator","₹2,136",3.9,181 Ratings & 24 Reviews
796,"Samsung M06 5G (Blazing Black, 128 GB)","₹9,583",4.2,"1,275 Ratings & 107 Reviews"
797,"Samsung Galaxy F16 5G (Glam Green, 128 GB)","₹13,499",4.2,307 Ratings & 45 Reviews
798,"Samsung Galaxy A06 5G (Black, 64 GB)","₹9,117",3.8,10 Ratings & 5 Reviews
799,FONEME Mini 10,₹849,4,7 Ratings & 1 Reviews
800,GFive LAMBORGINI,₹770,4,"14,202 Ratings & 816 Reviews"
801,Kechaoda A27,₹915,4.6,"3,12,743 Ratings & 11,681 Reviews"
802,"Apple iPhone 14 (Starlight, 256 GB)","₹64,999",4,162 Ratings & 17 Reviews
803,"LAVA A3 Torch DS Keypad Phone|1750mAh Big Battery|1.8"" Large Display|Quad Strip Torch","₹1,498",4.2,"34,528 Ratings & 2,621 Reviews"
804,"Samsung Galaxy F15 5G (Groovy Violet, 128 GB)","₹13,499",4,"4,732 Ratings & 355 Reviews"
805,Kechaoda K28,"₹1,330",3.9,"4,076 Ratings & 182 Reviews"
806,Nokia 105 Classic without Charger,₹995,4.1,"9,220 Ratings & 579 Reviews"
807,"Nokia 105 PSS, Keypad Mobile Phone with FM Radio, Memory Card Slot","₹1,699",4.6,"1,923 Ratings & 255 Reviews"
808,"Samsung Galaxy S25 5G (Navy, 256 GB)","₹80,999",4.2,"90,707 Ratings & 7,778 Reviews"
809,"Motorola e40 (Carbon Gray, 64 GB)","₹5,999",4.2,307 Ratings & 45 Reviews
810,"Samsung Galaxy A06 5G (Light Gray, 128 GB)","₹10,174",3.9,"13,786 Ratings & 773 Reviews"
811,"POCO C71 (Cool Blue, 64 GB)","₹6,399",4.1,"1,714 Ratings & 88 Reviews"
812,"REDMI 13C (Starshine Green, 256 GB)","₹14,999",4,217 Ratings & 28 Reviews
813,Jmax ULTRA,₹699,4.6,"45,284 Ratings & 2,559 Reviews"
814,"Apple iPhone 15 Plus (Pink, 128 GB)","₹74,900",4.1,"14,681 Ratings & 931 Reviews"
815,"realme 12x 5G (Green, 128 GB)","₹11,999",4.2,"2,851 Ratings & 175 Reviews"
816,"Samsung Galaxy A16 5G (Gold, 256 GB)","₹20,499",4.1,"14,681 Ratings & 931 Reviews"
817,"realme 12x 5G (Green, 128 GB)","₹11,999",4.6,"45,284 Ratings & 2,559 Reviews"
818,"Apple iPhone 15 Plus (Pink, 128 GB)","₹74,900",4.3,"30,254 Ratings & 1,451 Reviews"
819,"POCO C65 (Pastel Blue, 128 GB)","₹9,499",4.2,269 Ratings & 16 Reviews
820,"Samsung M15 (Blue Topaz, 128 GB)","₹11,898",4.3,141 Ratings & 5 Reviews
821,"OPPO A5 Pro 5G (Mocha Brown, 128 GB)","₹17,999",4.2,"2,964 Ratings & 137 Reviews"
822,"OPPO A3x 5G (Sparkle Black, 64 GB)","₹11,499",4.4,"53,781 Ratings & 1,989 Reviews"
823,"realme 12x 5G (Woodland Green, 128 GB)","₹13,499",4.1,156 Ratings & 16 Reviews
824,ringme R1+ JUMBO,"₹1,445",4.1,75 Ratings & 3 Reviews
825,KARBONN K-Phone 1 DS Feature Phone|1400 mAh Battery|1.3MP Camera|Expandable Upto 32 GB,"₹1,449",4.5,470 Ratings & 61 Reviews
826,"Google Pixel 9 Pro (Hazel, 256 GB)","₹89,999",4.3,"19,375 Ratings & 1,691 Reviews"
827,"REDMI Note 13 Pro+ 5G (Fusion Purple, 256 GB)","₹26,640",4.1,"3,545 Ratings & 294 Reviews"
828,Kechaoda K9,"₹1,299",4.6,"78,323 Ratings & 5,381 Reviews"
829,"Samsung Galaxy S23 5G (Cream, 128 GB)","₹44,999",4.3,"6,314 Ratings & 540 Reviews"
830,"Google Pixel 8a (Obsidian, 256 GB)","₹44,999",4.2,"1,093 Ratings & 73 Reviews"
831,"REDMI Note 14 5G (Mystique White, 128 GB)","₹17,620",4.4,"53,781 Ratings & 1,989 Reviews"
832,"realme 12x 5G (Coral Red, 128 GB)","₹13,499",4.6,"2,959 Ratings & 298 Reviews"
833,"Google Pixel 9 (Wintergreen, 256 GB)","₹74,999",4.2,"2,851 Ratings & 175 Reviews"
834,"Samsung Galaxy A16 5G (Blue Black, 128 GB)","₹17,499",3.3,"5,453 Ratings & 385 Reviews"
835,Nokia 105,"₹1,299",4.2,705 Ratings & 35 Reviews
836,"Tecno Spark 30C 5G (Azure Sky, 64 GB)","₹9,999",4.2,"1,275 Ratings & 107 Reviews"
837,"Samsung Galaxy F16 5G (Vibing Blue, 128 GB)","₹13,499",4.7,113 Ratings & 12 Reviews
838,"OnePlus 13 (Arctic Dawn, 512 GB)","₹72,485",4.7,113 Ratings & 12 Reviews
839,"OnePlus 13 (Midnight Ocean, 512 GB)","₹72,980",4.2,"2,045 Ratings & 103 Reviews"
840,"Samsung Galaxy A16 5G (Light Green, 128 GB)","₹15,499",4,"8,875 Ratings & 540 Reviews"
841,BlackZone ECO X,"₹1,565",4,"8,875 Ratings & 540 Reviews"
842,BlackZone ECO X,"₹1,565",4.6,"1,154 Ratings & 69 Reviews"
843,"Apple iPhone 16e (Black, 256 GB)","₹64,900",4.2,"11,363 Ratings & 1,006 Reviews"
844,"REDMI Note 13 Pro+ 5G (Fusion White, 256 GB)","₹25,973",4.4,"3,654 Ratings & 452 Reviews"
845,"OPPO Reno13 5G (Luminous Blue, 256 GB)","₹37,999",4.5,166 Ratings & 19 Reviews
846,"Samsung Galaxy A56 5G (Awesome Graphite, 256 GB)","₹42,099",4,"27,755 Ratings & 1,570 Reviews"
847,Kechaoda A26,"₹1,099",4.3,14 Ratings & 0 Reviews
848,"realme Gt 7T (Icesense Blue, 256 GB)","₹31,999",3.2,"12,274 Ratings & 971 Reviews"
849,Samsung Guru Music 2 B310ED,₹980,3.2,"12,274 Ratings & 971 Reviews"
850,Samsung Guru Music 2 B310ED,"₹1,150",3.6,93 Ratings & 8 Reviews
851,Jmax iverve,"₹1,099",4.4,"5,909 Ratings & 380 Reviews"
852,"realme Narzo 70 Pro 5G (Green, Glass Green, 128 GB)","₹19,490",4,"8,875 Ratings & 540 Reviews"
853,BlackZone ECO X,"₹1,565",4.3,269 Ratings & 25 Reviews
854,"Samsung Galaxy A56 5G (Awesome Light Gray, 256 GB)","₹39,099",4.3,"2,36,039 Ratings & 13,992 Reviews"
855,"POCO C31 (Shadow Gray, 64 GB)","₹3,000",4.4,"7,279 Ratings & 516 Reviews"
856,"realme 13 Pro 5G (Emerald Green, 256 GB)","₹23,999",4.3,"3,075 Ratings & 204 Reviews"
857,"vivo Y100 5G (Twilight Gold, 128 GB)","₹17,286",4.6,"1,923 Ratings & 255 Reviews"
858,"Samsung Galaxy S25 5G (Mint, 256 GB)","₹80,999",4,7 Ratings & 1 Reviews
859,GFive LAMBORGINI,₹770,4.1,"1,025 Ratings & 71 Reviews"
860,itel Power 450 | 2.4 inch Big Display | 2500 mAh Battery | Type C Charging,"₹1,799",4.3,21 Ratings & 0 Reviews
861,"realme Gt 7T (Icesense Black, 256 GB)","₹34,999",3.5,31 Ratings & 3 Reviews
862,"Tecno Phantom V Flip 5G (Iconic Black, 256 GB)","₹26,999",4.4,696 Ratings & 65 Reviews
863,"Xiaomi 14 CIVI (Cruise Blue, 512 GB)","₹38,999",4.3,61 Ratings & 7 Reviews
864,"Tecno Spark 30C 5G (Midnight Shadow, 128 GB)","₹12,999",4.3,"1,379 Ratings & 94 Reviews"
865,"OPPO F29 5G (Glacier Blue, 256 GB)","₹25,999",4.3,"5,222 Ratings & 270 Reviews"
866,"Tecno Spark Go 1 (Glittery White, 64 GB)","₹7,299",4.1,156 Ratings & 16 Reviews
867,ringme R1+ JUMBO,"₹1,449",4.3,"5,901 Ratings & 626 Reviews"
868,"POCO M7 Pro 5G (Lunar Dust, 256 GB)","₹14,999",4.4,863 Ratings & 71 Reviews
869,"OPPO F29 Pro 5G (Granite Black, 128 GB)","₹27,999",4.4,863 Ratings & 71 Reviews
870,"OPPO F29 Pro 5G (Marble White, 128 GB)","₹27,999",4.2,705 Ratings & 35 Reviews
871,"Tecno Spark 30C 5G (Aurora Cloud, 64 GB)","₹9,999",3.8,170 Ratings & 12 Reviews
872,LAVA A5_23 Keypad Mobile| 1000 mAh Battery|0.3MP Rear Camera|Expandable Upto 32 GB,"₹1,599",4.3,"5,222 Ratings & 270 Reviews"
873,"Tecno Spark Go 1 (Startrail Black, 64 GB)","₹7,299",4.1,"1,07,321 Ratings & 7,796 Reviews"
874,"Motorola e13 (Cosmic Black, 64 GB)","₹6,999",4,862 Ratings & 60 Reviews
875,"itel Vision 3 (Multi Green, 64 GB)","₹6,490",4.2,"1,198 Ratings & 38 Reviews"
876,"vivo Y28e 5G Charger in the Box (Breeze Green, 64 GB)","₹12,754",4.2,"1,49,648 Ratings & 7,430 Reviews"
877,"POCO M6 5G - Locked with Airtel Prepaid (Orion Blue, 128 GB)","₹10,499",4.4,"72,283 Ratings & 4,406 Reviews"
878,"Samsung Galaxy S23 FE (Mint, 128 GB)","₹34,999",4.2,"3,321 Ratings & 205 Reviews"
879,"REDMI 14C 5G (Stardust Purple, 128 GB)","₹10,360",4.2,705 Ratings & 35 Reviews
880,"Tecno Spark 30C 5G (Midnight Shadow, 128 GB)","₹10,499",4.3,"1,579 Ratings & 86 Reviews"
881,"realme Narzo N65 5G (Deep Green, 128 GB)","₹10,499",4.1,"32,159 Ratings & 2,758 Reviews"
882,Nokia 105,"₹1,332",4.2,"1,093 Ratings & 73 Reviews"
883,"REDMI Note 14 5G (Phantom Purple, 128 GB)","₹17,778",4,862 Ratings & 60 Reviews
884,"itel Vision 3 (Deep Ocean Black, 64 GB)","₹6,490",4.7,69 Ratings & 6 Reviews
885,"IQOO 13 5G (Legend, 256 GB)","₹56,989",4.2,"3,321 Ratings & 205 Reviews"
886,"REDMI 14C 5G (Starlight Blue, 64 GB)","₹10,297",4.2,"3,321 Ratings & 205 Reviews"
887,"REDMI 14C 5G (Stargaze Black, 128 GB)","₹10,830",4.2,447 Ratings & 16 Reviews
888,"vivo Y28s 5G (Twinkling Purple, 128 GB)","₹12,999",3.9,253 Ratings & 29 Reviews
889,SAREGAMA Carvaan Mobile M21(CM281) with 1500 pre-loaded songs,"₹1,600",4.2,447 Ratings & 16 Reviews
890,"vivo Y28s 5G (Vintage Red, 128 GB)","₹12,999",4.4,"20,506 Ratings & 1,748 Reviews"
891,"vivo V29e 5G (Artistic Blue, 256 GB)","₹27,999",4,120 Ratings & 12 Reviews
892,"Tecno Camon 30 5G (Uyuni Salt White, 512 GB)","₹23,999",3.5,31 Ratings & 3 Reviews
893,"Tecno Phantom V Flip 5G (Mystic Dawn, 256 GB)","₹26,999",4,"10,775 Ratings & 620 Reviews"
894,Kechaoda K33,₹978,4.4,"22,440 Ratings & 1,102 Reviews"
895,"OnePlus Nord CE4 lite 5G (ULTRA ORANGE, 256 GB)","₹22,990",4.4,"1,027 Ratings & 49 Reviews"
896,"vivo Y28s 5G (Vintage Red, 128 GB)","₹14,790",4.2,16 Ratings & 0 Reviews
897,LAVA Hero Shakti 2025,₹920,2.9,11 Ratings & 0 Reviews
898,Jio JioBharat K1 Karbonn 4G Keypad Mobile,₹999,3.6,163 Ratings & 26 Reviews
899,Jmax Legend 4,₹699,3.9,"1,57,035 Ratings & 9,914 Reviews"
900,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio","₹1,149",4.3,"5,222 Ratings & 270 Reviews"
901,"Tecno Spark Go 1 (Magic Skin Green, 64 GB)","₹7,299",3.3,509 Ratings & 23 Reviews
902,GFive SHARK 1,₹499,4.2,59 Ratings & 2 Reviews
903,"LAVA Yuva 4 (Glossy Black, 64 GB)","₹7,199",4.3,"19,022 Ratings & 2,100 Reviews"
904,"Google Pixel 7 (Snow, 128 GB)","₹30,999",4.1,"13,173 Ratings & 633 Reviews"
905,"POCO C51 (Power Black, 128 GB)","₹8,999",3.5,603 Ratings & 17 Reviews
906,ringme R1 PRO 2,"₹1,389",4.2,284 Ratings & 15 Reviews
907,"itel A80 (Wave Blue, 128 GB)","₹6,990",4.3,"58,296 Ratings & 3,673 Reviews"
908,"Motorola g64 5G (Ice Lilac, 128 GB)","₹13,999",4.2,"7,111 Ratings & 451 Reviews"
909,"REDMI Note 13 5G (Prism Gold, 256 GB)","₹19,999",4.4,"13,455 Ratings & 966 Reviews"
910,"Nothing Phone (2a) Plus (Black, 256 GB)","₹27,999",3.6,52 Ratings & 5 Reviews
911,UiSmart M2,"₹1,984",4.1,"4,201 Ratings & 311 Reviews"
912,GFive L228 NEW,₹840,4.2,16 Ratings & 0 Reviews
913,"Samsung Galaxy A14 5G (Light Green, 128 GB)","₹17,999",4.2,"3,321 Ratings & 205 Reviews"
914,LAVA Hero Shakti 2025,₹920,3.2,"12,274 Ratings & 971 Reviews"
915,"REDMI 14C 5G (Starlight Blue, 128 GB)","₹9,999",3.9,"13,786 Ratings & 773 Reviews"
916,Samsung Guru Music 2 B310ED,"₹5,899",3.1,80 Ratings & 8 Reviews
917,"POCO C71  - Locked with Airtel Prepaid (Power Black, 64 GB)",₹499,4.4,49 Ratings & 12 Reviews
918,GFive A1-C,"₹17,999",4.4,"2,535 Ratings & 166 Reviews"
919,"Alcatel V3 Pro 5G (Matcha Green, 256 GB)","₹22,999",4.4,"3,512 Ratings & 277 Reviews"
920,"vivo Y300 5G (Phantom Purple, 256 GB)","₹23,999",4.4,"3,512 Ratings & 277 Reviews"
921,"REDMI Note 14 Pro 5G (Ivy Green, 128 GB)","₹23,999",4.4,"3,512 Ratings & 277 Reviews"
922,"REDMI Note 14 Pro 5G (Phantom Purple, 128 GB)","₹25,999",4.6,"1,023 Ratings & 182 Reviews"
923,"REDMI Note 14 Pro 5G (Ivy Green, 256 GB)","₹65,999",4.4,"50,793 Ratings & 2,813 Reviews"
924,"vivo X200 5G (Natural Green, 256 GB)","₹14,999",4.2,"1,433 Ratings & 77 Reviews"
925,"realme P1 5G (Phoenix Red, 128 GB)","₹6,499",4.4,"1,05,576 Ratings & 6,189 Reviews"
926,"REDMI A5 (Jaisalmer Gold, 64 GB)","₹13,999",4.1,197 Ratings & 13 Reviews
927,"realme P1 5G (Peacock Green, 128 GB)","₹15,249",4.2,"1,198 Ratings & 38 Reviews"
928,"LAVA Blaze X 5G (Starlight Purple, 128 GB)","₹13,941",4.2,59 Ratings & 2 Reviews
929,"vivo Y28e 5G Charger in the Box (Vintage Red, 128 GB)","₹7,199",4.2,"8,351 Ratings & 413 Reviews"
930,"LAVA Yuva 4 (Glossy Purple, 64 GB)","₹14,998",4.3,"37,899 Ratings & 2,976 Reviews"
931,"REDMI 13c 5G (Starlight Black, 256 GB)","₹21,999",4,"27,755 Ratings & 1,570 Reviews"
932,"REDMI Note 13 Pro 5G (Coral Purple, 256 GB)",₹939,4.6,"2,12,218 Ratings & 13,928 Reviews"
933,Kechaoda A26,"₹49,900",4.6,"45,284 Ratings & 2,559 Reviews"
934,"Apple iPhone 12 (Blue, 128 GB)","₹74,900",4.2,59 Ratings & 2 Reviews
935,"Apple iPhone 15 Plus (Green, 128 GB)","₹7,199",4.2,"8,351 Ratings & 413 Reviews"
936,"LAVA Yuva 4 (Glossy Purple, 64 GB)","₹14,998",4.3,"37,899 Ratings & 2,976 Reviews"
937,"REDMI 13c 5G (Starlight Black, 256 GB)","₹21,999",4.6,"45,284 Ratings & 2,559 Reviews"
938,"REDMI Note 13 Pro 5G (Coral Purple, 256 GB)","₹74,900",4.6,"2,12,218 Ratings & 13,928 Reviews"
939,"Apple iPhone 15 Plus (Green, 128 GB)","₹49,900",4.5,"16,289 Ratings & 386 Reviews"
940,"Apple iPhone 12 (Blue, 128 GB)","₹7,999",4.3,21 Ratings & 0 Reviews
941,"OPPO A17k (Navy Blue, 64 GB)","₹38,999",4.6,"5,292 Ratings & 335 Reviews"
942,"realme Gt 7T (Icesense Black, 512 GB)","₹49,999",4.4,"7,279 Ratings & 516 Reviews"
943,"Samsung Galaxy S24 5G (Cobalt Violet, 128 GB)","₹21,999",4.8,33 Ratings & 4 Reviews
944,"realme 13 Pro 5G (Monet Gold, 128 GB)","₹21,975",4.2,45 Ratings & 1 Reviews
945,"realme Narzo 80 Pro 5G (Speed Silver, 256 GB)","₹8,999",4.2,"3,801 Ratings & 243 Reviews"
946,"OPPO A3x 4G (Ocean Blue, 64 GB)","₹10,499",3.9,"13,786 Ratings & 773 Reviews"
947,"POCO M7 5G (Satin Black, 128 GB)","₹6,399",4.2,"1,854 Ratings & 78 Reviews"
948,"POCO C71 (Desert Gold, 64 GB)","₹7,799",3.7,"4,753 Ratings & 401 Reviews"
949,"REDMI A3 (Olive Green, 128 GB)","₹2,599",4.4,119 Ratings & 11 Reviews
950,"Nokia 6310 Dual SIM Feature Mobile, Wireless FM Radio and Rear Camera","₹23,999",4.6,722 Ratings & 61 Reviews
951,"Honor 200 5G (Black, 256 GB)","₹1,04,999",3.8,255 Ratings & 20 Reviews
952,"Google Pixel 9 Pro XL (Hazel, 256 GB)",₹499,4.7,113 Ratings & 12 Reviews
953,HOTLINE V63,"₹72,780",4,234 Ratings & 26 Reviews
954,"OnePlus 13 (Black Eclipse, 512 GB)","₹10,498",4.2,"4,915 Ratings & 377 Reviews"
955,"LAVA Blaze 3 5G (Glass Gold, 128 GB)","₹10,499",4.2,"3,321 Ratings & 205 Reviews"
956,"Samsung Galaxy A12 (Blue, 64 GB)","₹10,499",4.2,"3,321 Ratings & 205 Reviews"
957,"REDMI 14C 5G (Stargaze Black, 128 GB)","₹10,499",4.2,"3,308 Ratings & 205 Reviews"
958,"REDMI 14C 5G (Starlight Blue, 128 GB)","₹11,499",4.2,"4,915 Ratings & 377 Reviews"
959,"REDMI 14C 5G (Starlight Blue, 128 GB)","₹10,499",4.2,"1,112 Ratings & 64 Reviews"
960,"Samsung Galaxy A12 (Blue, 64 GB)","₹7,499",4.2,"1,112 Ratings & 64 Reviews"
961,"REDMI A5 (Just Black, 128 GB)","₹7,499",4.2,"1,854 Ratings & 78 Reviews"
962,"REDMI A5 (Jaisalmer Gold, 128 GB)","₹7,999",4.2,88 Ratings & 9 Reviews
963,"REDMI A3 (Olive Green, 128 GB)","₹34,649",4.4,863 Ratings & 71 Reviews
964,"Samsung Galaxy A36 5G (Awesome Lavender, 256 GB)","₹29,999",4.3,477 Ratings & 38 Reviews
965,"OPPO F29 Pro 5G (Marble White, 256 GB)","₹35,970",4.1,37 Ratings & 6 Reviews
966,"Samsung Galaxy A55 5G (Awesome Navy, 256 GB)",₹949,4.2,"82,879 Ratings & 5,344 Reviews"
967,SAREGAMA Carvaan Mobile M11(CM181) with 1500 pre-loaded songs,"₹15,999",4.4,"1,05,576 Ratings & 6,189 Reviews"
968,"Motorola g64 5G (Pearl Blue, 256 GB)","₹13,999",4.4,"1,05,576 Ratings & 6,189 Reviews"
969,"realme P1 5G (Phoenix Red, 128 GB)","₹13,999",4.4,115 Ratings & 13 Reviews
970,"realme P1 5G (Feather Blue, 128 GB)","₹41,999",4.4,87 Ratings & 4 Reviews
971,"vivo V50 5G Elite Edition (Rose Red, 512 GB)","₹29,799",4.4,863 Ratings & 71 Reviews
972,"Samsung Galaxy F56 5G (Green, 256 GB)","₹29,999",3.2,"8,313 Ratings & 652 Reviews"
973,"OPPO F29 Pro 5G (Granite Black, 256 GB)","₹1,150",4.3,549 Ratings & 40 Reviews
974,Samsung Metro 313,"₹1,699",4.7,195 Ratings & 27 Reviews
975,Kechaoda 888,"₹71,999",4.7,195 Ratings & 27 Reviews
976,"vivo X200 5G (Natural Green, 512 GB)","₹71,999",4.2,16 Ratings & 0 Reviews
977,"vivo X200 5G (Cosmos Black, 512 GB)",₹920,4,423 Ratings & 22 Reviews
978,LAVA Hero Shakti 2025,"₹7,290",4.3,"23,890 Ratings & 2,515 Reviews"
979,"LAVA Yuva 3 with Dual Sim|5000 mAh Battery|13MP Rear Camera |Expandable Upto 512 GB (Eclipse Black, 64...","₹19,799",4.6,"78,323 Ratings & 5,381 Reviews"
980,"POCO X6 Pro 5G (Yellow, 256 GB)","₹44,999",4.2,"1,093 Ratings & 73 Reviews"
981,"Samsung Galaxy S23 5G (Phantom Black, 128 GB)","₹20,133",4.6,"45,284 Ratings & 2,559 Reviews"
982,"REDMI Note 14 5G (Ivy Green, 256 GB)","₹74,900",,
983,"Apple iPhone 15 Plus (Black, 128 GB)",,,
